model,metric,n_seeds,mean,std,min,max,ci_lo,ci_hi,seeds_used,values
TopHoldout/lda_fusion_esm2_aff_mcc,lda_fusion_esm2_aff_mcc_mean,5,0.4552120621937396,6.206335383118183e-17,0.45521206219373966,0.45521206219373966,0.45521206219373966,0.45521206219373966,"42,123,456,789,2024",0.455212;0.455212;0.455212;0.455212;0.455212
TopHoldout/lda_fusion_esm2_affinity_acc,lda_fusion_esm2_affinity_acc_mean,5,0.7812453603978897,0.0,0.7812453603978897,0.7812453603978897,0.7812453603978897,0.7812453603978897,"42,123,456,789,2024",0.781245;0.781245;0.781245;0.781245;0.781245
TopHoldout/lda_fusion_esm2_spec_mcc,lda_fusion_esm2_spec_mcc_mean,5,0.47761668934271934,0.0,0.47761668934271934,0.47761668934271934,0.47761668934271934,0.47761668934271934,"42,123,456,789,2024",0.477617;0.477617;0.477617;0.477617;0.477617
TopHoldout/lda_fusion_esm2_specificity_acc,lda_fusion_esm2_specificity_acc_mean,5,0.6712067365505527,0.0,0.6712067365505527,0.6712067365505527,0.6712067365505527,0.6712067365505527,"42,123,456,789,2024",0.671207;0.671207;0.671207;0.671207;0.671207
TopHoldout/lda_onehot_aff_mcc,lda_onehot_aff_mcc_mean,5,0.6978682557290758,0.0,0.6978682557290758,0.6978682557290758,0.6978682557290758,0.6978682557290758,"42,123,456,789,2024",0.697868;0.697868;0.697868;0.697868;0.697868
TopHoldout/lda_onehot_affinity_acc,lda_onehot_affinity_acc_mean,5,0.8951290335956255,0.0,0.8951290335956255,0.8951290335956255,0.8951290335956255,0.8951290335956255,"42,123,456,789,2024",0.895129;0.895129;0.895129;0.895129;0.895129
TopHoldout/lda_onehot_spec_mcc,lda_onehot_spec_mcc_mean,5,0.69861316617213,0.0,0.69861316617213,0.69861316617213,0.69861316617213,0.69861316617213,"42,123,456,789,2024",0.698613;0.698613;0.698613;0.698613;0.698613
TopHoldout/lda_onehot_specificity_acc,lda_onehot_specificity_acc_mean,5,0.8603251705956938,0.0,0.8603251705956938,0.8603251705956938,0.8603251705956938,0.8603251705956938,"42,123,456,789,2024",0.860325;0.860325;0.860325;0.860325;0.860325
TopHoldout/lda_spec_mcc,lda_spec_mcc_mean,5,0.69861316617213,0.0,0.69861316617213,0.69861316617213,0.69861316617213,0.69861316617213,"42,123,456,789,2024",0.698613;0.698613;0.698613;0.698613;0.698613
TopHoldout/lda_specificity_acc,lda_specificity_acc_mean,5,0.8603251705956938,0.0,0.8603251705956938,0.8603251705956938,0.8603251705956938,0.8603251705956938,"42,123,456,789,2024",0.860325;0.860325;0.860325;0.860325;0.860325
TopHoldout/molm_esm2_aff_mcc,molm_esm2_aff_mcc_mean,5,0.6035121295618047,0.024374288256298327,0.5804944108243101,0.6429207115841382,0.5810880293600175,0.639102554451531,"42,123,456,789,2024",0.586431;0.580494;0.642921;0.602976;0.604739
TopHoldout/molm_esm2_affinity_acc,molm_esm2_affinity_acc_mean,5,0.8491065612522073,0.01491546548644451,0.833229910136118,0.8688506175358994,0.8334608989895167,0.8676518068539674,"42,123,456,789,2024",0.833230;0.835540;0.868851;0.851050;0.856863
TopHoldout/molm_esm2_spec_mcc,molm_esm2_spec_mcc_mean,5,0.6631934385973838,0.012321263994352199,0.6468702460740341,0.6810117943579912,0.6482368696697993,0.679567149410794,"42,123,456,789,2024",0.660983;0.681012;0.666565;0.646870;0.660536
TopHoldout/molm_esm2_specificity_acc,molm_esm2_specificity_acc_mean,5,0.8558577420353208,0.008208318754085382,0.8479711792014015,0.8678004953485037,0.8480956588167932,0.8670289531700534,"42,123,456,789,2024",0.854216;0.867800;0.860085;0.847971;0.849216
TopHoldout/molm_fusion_esm2_aff_mcc,molm_fusion_esm2_aff_mcc_mean,5,0.7154599942487656,0.012599008800368926,0.6975236073857057,0.7311288339331867,0.6987817918097033,0.7301665978183475,"42,123,456,789,2024",0.731129;0.697524;0.721506;0.710105;0.717036
TopHoldout/molm_fusion_esm2_affinity_acc,molm_fusion_esm2_affinity_acc_mean,5,0.9086504770721655,0.007219522757283214,0.9009118755996561,0.9182553950372319,0.9013032760643286,0.9178389151261003,"42,123,456,789,2024",0.918255;0.900912;0.914091;0.905169;0.904826
TopHoldout/molm_fusion_esm2_spec_mcc,molm_fusion_esm2_spec_mcc_mean,5,0.7258950952321873,0.007801530932494867,0.7178870831944499,0.7386307127443501,0.7182762526933358,0.7373280469374872,"42,123,456,789,2024",0.725575;0.721779;0.717887;0.725604;0.738631
TopHoldout/molm_fusion_esm2_specificity_acc,molm_fusion_esm2_specificity_acc_mean,5,0.8827916699765787,0.005262926070732424,0.8758905965029791,0.8902601238061734,0.8763648485888166,0.8896784431585968,"42,123,456,789,2024",0.880633;0.884443;0.875891;0.882731;0.890260
TopHoldout/molm_onehot_aff_mcc,molm_onehot_aff_mcc_mean,5,0.7166221691252668,0.018374450311760677,0.6916143977098155,0.7360177595930335,0.6930983793896651,0.7356450585183717,"42,123,456,789,2024",0.716734;0.691614;0.732291;0.706454;0.736018
TopHoldout/molm_onehot_affinity_acc,molm_onehot_affinity_acc_mean,5,0.9100551854761972,0.009219979700861664,0.8958266209267904,0.9191424165798181,0.896882766979256,0.9187915961330171,"42,123,456,789,2024",0.913285;0.895827;0.919142;0.906388;0.915634
TopHoldout/molm_onehot_spec_mcc,molm_onehot_spec_mcc_mean,5,0.7268757118263977,0.004445225949780488,0.7204467031930315,0.732673846803038,0.7210066330324353,0.7322751028172629,"42,123,456,789,2024",0.728686;0.726526;0.720447;0.726046;0.732674
TopHoldout/molm_onehot_specificity_acc,molm_onehot_specificity_acc_mean,5,0.8828359685145866,0.004613937341454138,0.8789566849432235,0.8903595247696633,0.8789991829838223,0.8896857239715793,"42,123,456,789,2024",0.881860;0.883622;0.879382;0.878957;0.890360
TopHoldout/molm_st_esm2_aff_mcc,molm_st_esm2_aff_mcc_mean,5,0.6001216711722034,0.02673093847882411,0.573242545617958,0.634636495644246,0.573940361872356,0.6333363679278315,"42,123,456,789,2024",0.590873;0.580221;0.634636;0.573243;0.621635
TopHoldout/molm_st_esm2_affinity_acc,molm_st_esm2_affinity_acc_mean,5,0.8558917297901051,0.008482667869945703,0.8463495321999576,0.8684011123612616,0.8468933921903558,0.8675446276666942,"42,123,456,789,2024",0.846350;0.859836;0.868401;0.851788;0.853084
TopHoldout/molm_st_esm2_spec_mcc,molm_st_esm2_spec_mcc_mean,5,0.6535260963322633,0.009148422473684711,0.6423943736071458,0.6671533225294644,0.6431247318348607,0.6660764961015743,"42,123,456,789,2024",0.667153;0.656385;0.649698;0.642394;0.652000
TopHoldout/molm_st_esm2_specificity_acc,molm_st_esm2_specificity_acc_mean,5,0.8441702595252382,0.0072985834390469325,0.8355318325834398,0.8557286698474849,0.8361975592992664,0.8545755022854568,"42,123,456,789,2024",0.855729;0.844197;0.842189;0.835532;0.843205
TopHoldout/molm_st_fusion_esm2_aff_mcc,molm_st_fusion_esm2_aff_mcc_mean,5,0.7211182726890013,0.021138876687846902,0.6835221968037349,0.7341528261258485,0.6879770231481106,0.7337875729467241,"42,123,456,789,2024",0.729346;0.683522;0.734153;0.730500;0.728070
TopHoldout/molm_st_fusion_esm2_affinity_acc,molm_st_fusion_esm2_affinity_acc_mean,5,0.911018531395541,0.011624573132665515,0.8906995976760472,0.9191207633711918,0.8928592519507693,0.9189100976624298,"42,123,456,789,2024",0.919121;0.890700;0.917014;0.912296;0.915962
TopHoldout/molm_st_fusion_esm2_spec_mcc,molm_st_fusion_esm2_spec_mcc_mean,5,0.7236536740482746,0.012708470493924448,0.7043888088796418,0.7340204466863096,0.7056687527152303,0.7339468206973421,"42,123,456,789,2024",0.704389;0.734020;0.733284;0.729387;0.717188
TopHoldout/molm_st_fusion_esm2_specificity_acc,molm_st_fusion_esm2_specificity_acc_mean,5,0.8822774666384683,0.011470320260334933,0.8645447835706084,0.8924609575966581,0.8657988725058441,0.8920810156119026,"42,123,456,789,2024",0.864545;0.892461;0.888634;0.888662;0.877086
TopHoldout/molm_st_onehot_aff_mcc,molm_st_onehot_aff_mcc_mean,5,0.7174801683016432,0.027563191268385738,0.6725066393594124,0.747052145973211,0.6770768162306744,0.7452385803303733,"42,123,456,789,2024",0.747052;0.672507;0.728916;0.718208;0.720717
TopHoldout/molm_st_onehot_affinity_acc,molm_st_onehot_affinity_acc_mean,5,0.9087662612893126,0.013236372878757303,0.8866917199192952,0.9199622216159087,0.888921060327892,0.9197712670651828,"42,123,456,789,2024",0.919962;0.886692;0.918053;0.908985;0.910140
TopHoldout/molm_st_onehot_spec_mcc,molm_st_onehot_spec_mcc_mean,5,0.725546370262295,0.010374122858905958,0.708611889186394,0.7339009132425555,0.7101732946574361,0.7339007897344226,"42,123,456,789,2024",0.708612;0.727093;0.724226;0.733900;0.733901
TopHoldout/molm_st_onehot_specificity_acc,molm_st_onehot_specificity_acc_mean,5,0.8809778655700938,0.009670053249074786,0.8648624322514853,0.8900567006428315,0.8664205652679215,0.8896490948852416,"42,123,456,789,2024",0.864862;0.883546;0.880444;0.890057;0.885981
TopHoldout/nn_esm2_aff_mcc,nn_esm2_aff_mcc_mean,5,0.5707557082810785,0.00985965918197431,0.5617267940566188,0.5840973600321554,0.5617818778172344,0.583465312726377,"42,123,456,789,2024",0.584097;0.561727;0.567900;0.562278;0.577777
TopHoldout/nn_esm2_affinity_acc,nn_esm2_affinity_acc_mean,5,0.8401411250056903,0.008408229530864748,0.8275398080267932,0.8504538886865122,0.8285806701277824,0.8497649604091095,"42,123,456,789,2024",0.850454;0.837948;0.843565;0.827540;0.841199
TopHoldout/nn_esm2_spec_mcc,nn_esm2_spec_mcc_mean,5,0.6518629230744523,0.005743718806137973,0.6463755352497058,0.6601047730507987,0.646514403400416,0.6596325704939071,"42,123,456,789,2024",0.649687;0.647764;0.646376;0.660105;0.655383
TopHoldout/nn_esm2_specificity_acc,nn_esm2_specificity_acc_mean,5,0.8446615545781022,0.0058173184335196465,0.8391670568798799,0.8523987589437589,0.8391815641687402,0.85202398008003,"42,123,456,789,2024",0.843779;0.839167;0.839312;0.852399;0.848651
TopHoldout/nn_fusion_esm2_aff_mcc,nn_fusion_esm2_aff_mcc_mean,5,0.7132911104330649,0.01736042224059251,0.6933612890010488,0.7341110574442753,0.693789860750338,0.733093037149383,"42,123,456,789,2024",0.693361;0.723931;0.717405;0.734111;0.697647
TopHoldout/nn_fusion_esm2_affinity_acc,nn_fusion_esm2_affinity_acc_mean,5,0.9094759687504256,0.010305249554722824,0.8978473998045473,0.9214549919273752,0.8980821212673571,0.9210202419053559,"42,123,456,789,2024",0.897847;0.917107;0.910775;0.921455;0.900195
TopHoldout/nn_fusion_esm2_spec_mcc,nn_fusion_esm2_spec_mcc_mean,5,0.7262656417416606,0.009958207978296614,0.7108553407756939,0.737213153998006,0.7121113130958299,0.7366335663452762,"42,123,456,789,2024",0.728427;0.737213;0.723415;0.731417;0.710855
TopHoldout/nn_fusion_esm2_specificity_acc,nn_fusion_esm2_specificity_acc_mean,5,0.8832259739527422,0.0062230058873780055,0.8746953599293843,0.8899541710018452,0.8752551531279391,0.8898100993355417,"42,123,456,789,2024",0.880293;0.889954;0.882674;0.888513;0.874695
TopHoldout/nn_onehot_aff_mcc,nn_onehot_aff_mcc_mean,5,0.6991860591695448,0.015167107092432195,0.6773225743874648,0.7176577815967543,0.67904270875291,0.7166969356552712,"42,123,456,789,2024",0.694524;0.708049;0.677323;0.698377;0.717658
TopHoldout/nn_onehot_affinity_acc,nn_onehot_affinity_acc_mean,5,0.8999074846988906,0.011253877676943769,0.8869468769942781,0.9143625544447092,0.8874023865562866,0.9136817581637159,"42,123,456,789,2024",0.891502;0.907555;0.886947;0.899171;0.914363
TopHoldout/nn_onehot_spec_mcc,nn_onehot_spec_mcc_mean,5,0.7258720269655685,0.005820381879254257,0.7210403768854438,0.7341461334738326,0.7210551136325597,0.733704759576391,"42,123,456,789,2024",0.729732;0.723253;0.721188;0.734146;0.721040
TopHoldout/nn_onehot_specificity_acc,nn_onehot_specificity_acc_mean,5,0.8798854458130159,0.0055846157244378416,0.8748595592338302,0.8868809600019784,0.8749204188931755,0.8866782713415958,"42,123,456,789,2024",0.884854;0.875468;0.877364;0.886881;0.874860
WTHoldout/lda_aff_mcc,lda_aff_mcc_mean,5,0.6909167885963037,0.0,0.6909167885963037,0.6909167885963037,0.6909167885963037,0.6909167885963037,"42,123,456,789,2024",0.690917;0.690917;0.690917;0.690917;0.690917
WTHoldout/lda_affinity_acc,lda_affinity_acc_mean,5,0.8441605550526408,0.0,0.8441605550526408,0.8441605550526408,0.8441605550526408,0.8441605550526408,"42,123,456,789,2024",0.844161;0.844161;0.844161;0.844161;0.844161
WTHoldout/lda_esm2_aff_mcc,lda_esm2_aff_mcc_mean,5,0.31202748742655795,0.0,0.31202748742655795,0.31202748742655795,0.31202748742655795,0.31202748742655795,"42,123,456,789,2024",0.312027;0.312027;0.312027;0.312027;0.312027
WTHoldout/lda_esm2_affinity_acc,lda_esm2_affinity_acc_mean,5,0.6488325523732159,0.0,0.6488325523732159,0.6488325523732159,0.6488325523732159,0.6488325523732159,"42,123,456,789,2024",0.648833;0.648833;0.648833;0.648833;0.648833
WTHoldout/lda_esm2_spec_mcc,lda_esm2_spec_mcc_mean,5,0.0972901284394318,0.0,0.0972901284394318,0.0972901284394318,0.0972901284394318,0.0972901284394318,"42,123,456,789,2024",0.097290;0.097290;0.097290;0.097290;0.097290
WTHoldout/lda_esm2_specificity_acc,lda_esm2_specificity_acc_mean,5,0.5508159279141602,0.0,0.5508159279141602,0.5508159279141602,0.5508159279141602,0.5508159279141602,"42,123,456,789,2024",0.550816;0.550816;0.550816;0.550816;0.550816
WTHoldout/lda_fusion_esm2_aff_mcc,lda_fusion_esm2_aff_mcc_mean,5,0.19338779888126614,0.0,0.19338779888126614,0.19338779888126614,0.19338779888126614,0.19338779888126614,"42,123,456,789,2024",0.193388;0.193388;0.193388;0.193388;0.193388
WTHoldout/lda_fusion_esm2_affinity_acc,lda_fusion_esm2_affinity_acc_mean,5,0.5818520403990382,0.0,0.5818520403990382,0.5818520403990382,0.5818520403990382,0.5818520403990382,"42,123,456,789,2024",0.581852;0.581852;0.581852;0.581852;0.581852
WTHoldout/lda_fusion_esm2_spec_mcc,lda_fusion_esm2_spec_mcc_mean,5,-0.06740306579601849,0.0,-0.06740306579601849,-0.06740306579601849,-0.06740306579601849,-0.06740306579601849,"42,123,456,789,2024",-0.067403;-0.067403;-0.067403;-0.067403;-0.067403
WTHoldout/lda_fusion_esm2_specificity_acc,lda_fusion_esm2_specificity_acc_mean,5,0.4715913042552625,6.206335383118183e-17,0.47159130425526247,0.47159130425526247,0.47159130425526247,0.47159130425526247,"42,123,456,789,2024",0.471591;0.471591;0.471591;0.471591;0.471591
WTHoldout/lda_onehot_aff_mcc,lda_onehot_aff_mcc_mean,5,0.6909167885963037,0.0,0.6909167885963037,0.6909167885963037,0.6909167885963037,0.6909167885963037,"42,123,456,789,2024",0.690917;0.690917;0.690917;0.690917;0.690917
WTHoldout/lda_onehot_affinity_acc,lda_onehot_affinity_acc_mean,5,0.8441605550526408,0.0,0.8441605550526408,0.8441605550526408,0.8441605550526408,0.8441605550526408,"42,123,456,789,2024",0.844161;0.844161;0.844161;0.844161;0.844161
WTHoldout/lda_onehot_spec_mcc,lda_onehot_spec_mcc_mean,5,0.682646276868041,0.0,0.682646276868041,0.682646276868041,0.682646276868041,0.682646276868041,"42,123,456,789,2024",0.682646;0.682646;0.682646;0.682646;0.682646
WTHoldout/lda_onehot_specificity_acc,lda_onehot_specificity_acc_mean,5,0.8277491109721697,0.0,0.8277491109721697,0.8277491109721697,0.8277491109721697,0.8277491109721697,"42,123,456,789,2024",0.827749;0.827749;0.827749;0.827749;0.827749
WTHoldout/lda_spec_mcc,lda_spec_mcc_mean,5,0.682646276868041,0.0,0.682646276868041,0.682646276868041,0.682646276868041,0.682646276868041,"42,123,456,789,2024",0.682646;0.682646;0.682646;0.682646;0.682646
WTHoldout/lda_specificity_acc,lda_specificity_acc_mean,5,0.8277491109721697,0.0,0.8277491109721697,0.8277491109721697,0.8277491109721697,0.8277491109721697,"42,123,456,789,2024",0.827749;0.827749;0.827749;0.827749;0.827749
WTHoldout/molm_esm2_aff_mcc,molm_esm2_aff_mcc_mean,5,0.5421121177858061,0.01006375444224653,0.5322304184344304,0.5575398113537553,0.5326811474904383,0.5564387732427999,"42,123,456,789,2024",0.537523;0.536738;0.546529;0.557540;0.532230
WTHoldout/molm_esm2_affinity_acc,molm_esm2_affinity_acc_mean,5,0.7574548306929618,0.010339415896908653,0.7478411416912971,0.7731510114570193,0.7482006500893268,0.7720910115355962,"42,123,456,789,2024",0.752295;0.747841;0.762551;0.773151;0.751436
WTHoldout/molm_esm2_spec_mcc,molm_esm2_spec_mcc_mean,5,0.6812652738194661,0.006383119588613275,0.6750688322996621,0.6885383225319689,0.6751749036830568,0.6884444955152242,"42,123,456,789,2024",0.675069;0.687600;0.678990;0.676130;0.688538
WTHoldout/molm_esm2_specificity_acc,molm_esm2_specificity_acc_mean,5,0.8388358912086813,0.005130836569785276,0.8344512386948681,0.845159718366122,0.8345200299883317,0.8450081233477399,"42,123,456,789,2024",0.834451;0.843644;0.835786;0.835139;0.845160
WTHoldout/molm_fusion_esm2_aff_mcc,molm_fusion_esm2_aff_mcc_mean,5,0.7036086410408643,0.01190481657823103,0.6864613493821213,0.7184670352929432,0.6876869586020136,0.7174496633166219,"42,123,456,789,2024",0.708293;0.686461;0.706104;0.718467;0.698717
WTHoldout/molm_fusion_esm2_affinity_acc,molm_fusion_esm2_affinity_acc_mean,5,0.8563900149598747,0.00988115490919666,0.8466660630890739,0.8720709210193491,0.846935313713401,0.87057709044096,"42,123,456,789,2024",0.857133;0.846666;0.856722;0.872071;0.849359
WTHoldout/molm_fusion_esm2_spec_mcc,molm_fusion_esm2_spec_mcc_mean,5,0.7131785396707514,0.013500130250569276,0.6943586444972545,0.7274992562450517,0.6954355714914552,0.7270564850531549,"42,123,456,789,2024",0.694359;0.705128;0.723072;0.727499;0.715835
WTHoldout/molm_fusion_esm2_specificity_acc,molm_fusion_esm2_specificity_acc_mean,5,0.8510416439736179,0.01067445574406169,0.8361173163126521,0.8622870827397355,0.8370517741003246,0.8620291152557523,"42,123,456,789,2024",0.836117;0.845462;0.859707;0.862287;0.851635
WTHoldout/molm_onehot_aff_mcc,molm_onehot_aff_mcc_mean,5,0.7014444245102724,0.0030621987278462346,0.6980850697428338,0.706305585051529,0.6983009965849637,0.7058787595474896,"42,123,456,789,2024",0.700244;0.706306;0.700550;0.702037;0.698085
WTHoldout/molm_onehot_affinity_acc,molm_onehot_affinity_acc_mean,5,0.8529824259758423,0.004747037384348184,0.8483512995334936,0.8596068672548007,0.8484606803117366,0.8592572321477563,"42,123,456,789,2024",0.851398;0.859607;0.849445;0.856111;0.848351
WTHoldout/molm_onehot_spec_mcc,molm_onehot_spec_mcc_mean,5,0.6997728419502884,0.014680354303955426,0.6758496436611083,0.7146921036342566,0.6781840067982811,0.7140025380120535,"42,123,456,789,2024",0.701333;0.707796;0.675850;0.714692;0.699193
WTHoldout/molm_onehot_specificity_acc,molm_onehot_specificity_acc_mean,5,0.8435060531561577,0.012070661138117283,0.8246823057047057,0.8557234599731965,0.8264394760791846,0.8553781683841825,"42,123,456,789,2024",0.842254;0.852271;0.824682;0.855723;0.842600
WTHoldout/molm_st_esm2_aff_mcc,molm_st_esm2_aff_mcc_mean,5,0.5353606972107936,0.02097007328110711,0.5076425203964307,0.5572441933509625,0.5091735227076789,0.5569463217555589,"42,123,456,789,2024",0.534699;0.554265;0.522953;0.557244;0.507643
WTHoldout/molm_st_esm2_affinity_acc,molm_st_esm2_affinity_acc_mean,5,0.7570750976856109,0.02129500452551822,0.7294196344201099,0.7842767542050636,0.7309863986115779,0.7828421802802101,"42,123,456,789,2024",0.756661;0.784277;0.745087;0.769931;0.729420
WTHoldout/molm_st_esm2_spec_mcc,molm_st_esm2_spec_mcc_mean,5,0.6869873649126153,0.005609924227665205,0.6788120518939984,0.6927214333423614,0.6793094363782409,0.6924311953209199,"42,123,456,789,2024",0.689798;0.678812;0.683786;0.689819;0.692721
WTHoldout/molm_st_esm2_specificity_acc,molm_st_esm2_specificity_acc_mean,5,0.8412605122182134,0.0047821936346954955,0.8330868992577876,0.844965425086199,0.8338867809383634,0.8448527594654012,"42,123,456,789,2024",0.843326;0.833087;0.841086;0.843839;0.844965
WTHoldout/molm_st_fusion_esm2_aff_mcc,molm_st_fusion_esm2_aff_mcc_mean,5,0.7174523554438073,0.01349846544985645,0.6958984819932261,0.7314457575240673,0.697908151700789,0.7308555396165177,"42,123,456,789,2024",0.695898;0.715995;0.725544;0.718379;0.731446
WTHoldout/molm_st_fusion_esm2_affinity_acc,molm_st_fusion_esm2_affinity_acc_mean,5,0.8638544661657445,0.011416868795054847,0.8436732424309241,0.870708082447227,0.8459893819864617,0.8706935459910028,"42,123,456,789,2024",0.843673;0.867494;0.870708;0.866835;0.870563
WTHoldout/molm_st_fusion_esm2_spec_mcc,molm_st_fusion_esm2_spec_mcc_mean,5,0.7148174416292917,0.0058818891723178965,0.7084810813864176,0.7227875932660976,0.7085856879246853,0.722187803656512,"42,123,456,789,2024",0.716790;0.709527;0.708481;0.716502;0.722788
WTHoldout/molm_st_fusion_esm2_specificity_acc,molm_st_fusion_esm2_specificity_acc_mean,5,0.8509774761040882,0.004159761624262783,0.8459435901323262,0.8549083470763128,0.8460935429684109,0.8549080387774063,"42,123,456,789,2024",0.854905;0.847443;0.845944;0.851687;0.854908
WTHoldout/molm_st_onehot_aff_mcc,molm_st_onehot_aff_mcc_mean,5,0.709324333003407,0.013919481893808915,0.6937715641245417,0.7281089535545373,0.694135742349357,0.726724532412835,"42,123,456,789,2024",0.693772;0.713063;0.714265;0.728109;0.697413
WTHoldout/molm_st_onehot_affinity_acc,molm_st_onehot_affinity_acc_mean,5,0.8582576369414842,0.0105809971566414,0.8457342032814905,0.8734670372828497,0.8462819578912383,0.8722150230162476,"42,123,456,789,2024",0.845734;0.859928;0.860947;0.873467;0.851212
WTHoldout/molm_st_onehot_spec_mcc,molm_st_onehot_spec_mcc_mean,5,0.6983141523126042,0.014844773426002131,0.6851878346636557,0.7222025877759122,0.6853730282290532,0.7200767256305385,"42,123,456,789,2024",0.722203;0.685188;0.687040;0.700944;0.696197
WTHoldout/molm_st_onehot_specificity_acc,molm_st_onehot_specificity_acc_mean,5,0.8391639065752686,0.01038360708827393,0.8294151453713183,0.8555160612133106,0.8295871526758218,0.8540819240493133,"42,123,456,789,2024",0.855516;0.829415;0.831135;0.841175;0.838578
WTHoldout/nn_esm2_aff_mcc,nn_esm2_aff_mcc_mean,5,0.5094274466673465,0.04761195239081368,0.42694126023550405,0.5414691714274742,0.43526369023439576,0.5408225531593782,"42,123,456,789,2024",0.510166;0.533558;0.535003;0.426941;0.541469
WTHoldout/nn_esm2_affinity_acc,nn_esm2_affinity_acc_mean,5,0.7560829458260718,0.014034516788014238,0.7359943632647821,0.7701006201652295,0.7371398973642247,0.7695950793536539,"42,123,456,789,2024",0.761825;0.765045;0.770101;0.735994;0.747450
WTHoldout/nn_esm2_spec_mcc,nn_esm2_spec_mcc_mean,5,0.6768379640381375,0.014450354218377887,0.6568382272283917,0.6902151506888475,0.6578925657669189,0.6901151064694359,"42,123,456,789,2024",0.667382;0.680540;0.656838;0.689215;0.690215
WTHoldout/nn_esm2_specificity_acc,nn_esm2_specificity_acc_mean,5,0.8244676119792521,0.018310105260330126,0.7945981915028999,0.8418297776298239,0.797435546239622,0.841279162157472,"42,123,456,789,2024",0.826615;0.836324;0.822972;0.841830;0.794598
WTHoldout/nn_fusion_esm2_aff_mcc,nn_fusion_esm2_aff_mcc_mean,5,0.7221543600280389,0.016159715988164375,0.7056548018707458,0.7409918851020745,0.7061776754602571,0.7406739905472285,"42,123,456,789,2024",0.715429;0.710884;0.740992;0.705655;0.737813
WTHoldout/nn_fusion_esm2_affinity_acc,nn_fusion_esm2_affinity_acc_mean,5,0.8569076253114487,0.03655333629359819,0.7946201202741432,0.8869203758022759,0.8009625032420036,0.8861005018670315,"42,123,456,789,2024",0.866232;0.794620;0.886920;0.858044;0.878722
WTHoldout/nn_fusion_esm2_spec_mcc,nn_fusion_esm2_spec_mcc_mean,5,0.717602293934035,0.010120281174348041,0.7054347452185206,0.7305043446459234,0.7059430410043714,0.729883886604592,"42,123,456,789,2024",0.705435;0.710518;0.730504;0.717255;0.724300
WTHoldout/nn_fusion_esm2_specificity_acc,nn_fusion_esm2_specificity_acc_mean,5,0.8408170664074373,0.021978426400153593,0.8021820250228531,0.856198992423421,0.8065267100670286,0.8558035509062996,"42,123,456,789,2024",0.845629;0.847831;0.802182;0.852245;0.856199
WTHoldout/nn_onehot_aff_mcc,nn_onehot_aff_mcc_mean,5,0.727396572820787,0.008824888917684362,0.7132489650521103,0.7372055649384242,0.7145697735785528,0.7365292820908519,"42,123,456,789,2024",0.729629;0.730443;0.737206;0.713249;0.726457
WTHoldout/nn_onehot_affinity_acc,nn_onehot_affinity_acc_mean,5,0.8718719960406848,0.005962953628065291,0.8627060563628632,0.8791434347372209,0.863550132571163,0.8786303937629742,"42,123,456,789,2024",0.871147;0.874013;0.879143;0.862706;0.872351
WTHoldout/nn_onehot_spec_mcc,nn_onehot_spec_mcc_mean,5,0.7044791990687478,0.005437827336046405,0.6994534744832759,0.7110665912063944,0.6995518904851498,0.7109205564587133,"42,123,456,789,2024",0.699453;0.711067;0.700438;0.701832;0.709606
WTHoldout/nn_onehot_specificity_acc,nn_onehot_specificity_acc_mean,5,0.8438467040083127,0.0041378209098538385,0.8402993426228923,0.8492647477764842,0.8403307106620208,0.8490664267742306,"42,123,456,789,2024",0.840613;0.849265;0.840299;0.841775;0.847282
