seed,pareto_loss,model,metric,value
2024,OFF,MOLM (OneHot),aff_aucs_mean,0.9768736682652156
2024,OFF,MOLM (OneHot),aff_aucs_std,0.0022577834703205652
2024,OFF,MOLM (OneHot),spec_aucs_mean,0.9788375
2024,OFF,MOLM (OneHot),spec_aucs_std,0.0038036064300870595
2024,OFF,MOLM (OneHot),aff_aps_mean,0.9684581671016671
2024,OFF,MOLM (OneHot),aff_aps_std,0.004267148860714125
2024,OFF,MOLM (OneHot),spec_aps_mean,0.9775079622619508
2024,OFF,MOLM (OneHot),spec_aps_std,0.004405980169825419
2024,OFF,MOLM (OneHot),aff_mccs_mean,0.8559308758586489
2024,OFF,MOLM (OneHot),aff_mccs_std,0.02471049288339402
2024,OFF,MOLM (OneHot),spec_mccs_mean,0.8566001959821191
2024,OFF,MOLM (OneHot),spec_mccs_std,0.011065905714805447
2024,OFF,MOLM (OneHot),affinity_mean,0.93025
2024,OFF,MOLM (OneHot),affinity_std,0.01309580085370881
2024,OFF,MOLM (OneHot),specificity_mean,0.92775
2024,OFF,MOLM (OneHot),specificity_std,0.005884301147969911
2024,OFF,MOLM (ESM2),affinity_accs_mean,0.86975
2024,OFF,MOLM (ESM2),affinity_accs_std,0.015799525309324984
2024,OFF,MOLM (ESM2),specificity_accs_mean,0.90575
2024,OFF,MOLM (ESM2),specificity_accs_std,0.011197097838279322
2024,OFF,MOLM (ESM2),aff_aucs_mean,0.9531418331450796
2024,OFF,MOLM (ESM2),aff_aucs_std,0.005486539427892945
2024,OFF,MOLM (ESM2),spec_aucs_mean,0.960845
2024,OFF,MOLM (ESM2),spec_aucs_std,0.007228175556459633
2024,OFF,MOLM (ESM2),aff_aps_mean,0.9246694621358081
2024,OFF,MOLM (ESM2),aff_aps_std,0.011598129218716224
2024,OFF,MOLM (ESM2),spec_aps_mean,0.9596071429868711
2024,OFF,MOLM (ESM2),spec_aps_std,0.00959478489987832
2024,OFF,MOLM (ESM2),aff_mccs_mean,0.7452693231794086
2024,OFF,MOLM (ESM2),aff_mccs_std,0.02590363465281221
2024,OFF,MOLM (ESM2),spec_mccs_mean,0.8118476898907605
2024,OFF,MOLM (ESM2),spec_mccs_std,0.02243756891601233
2024,OFF,MOLM (ESM2),affinity_mean,0.86975
2024,OFF,MOLM (ESM2),affinity_std,0.015799525309324984
2024,OFF,MOLM (ESM2),specificity_mean,0.90575
2024,OFF,MOLM (ESM2),specificity_std,0.011197097838279322
2024,OFF,MOLM (Fusion-ESM2),affinity_accs_mean,0.9265000000000001
2024,OFF,MOLM (Fusion-ESM2),affinity_accs_std,0.012129509470708216
2024,OFF,MOLM (Fusion-ESM2),specificity_accs_mean,0.9275
2024,OFF,MOLM (Fusion-ESM2),specificity_accs_std,0.00707106781186545
2024,OFF,MOLM (Fusion-ESM2),aff_aucs_mean,0.977414038622392
2024,OFF,MOLM (Fusion-ESM2),aff_aucs_std,0.002534027039912176
2024,OFF,MOLM (Fusion-ESM2),spec_aucs_mean,0.9789337499999998
2024,OFF,MOLM (Fusion-ESM2),spec_aucs_std,0.002754435627310981
2024,OFF,MOLM (Fusion-ESM2),aff_aps_mean,0.9683925441464204
2024,OFF,MOLM (Fusion-ESM2),aff_aps_std,0.003986792932599088
2024,OFF,MOLM (Fusion-ESM2),spec_aps_mean,0.9791175296648591
2024,OFF,MOLM (Fusion-ESM2),spec_aps_std,0.0031807711292031905
2024,OFF,MOLM (Fusion-ESM2),aff_mccs_mean,0.8494554196897578
2024,OFF,MOLM (Fusion-ESM2),aff_mccs_std,0.021421475236719053
2024,OFF,MOLM (Fusion-ESM2),spec_mccs_mean,0.8555565973867532
2024,OFF,MOLM (Fusion-ESM2),spec_mccs_std,0.013746285743382118
2024,OFF,MOLM (Fusion-ESM2),affinity_mean,0.9265000000000001
2024,OFF,MOLM (Fusion-ESM2),affinity_std,0.012129509470708216
2024,OFF,MOLM (Fusion-ESM2),specificity_mean,0.9275
2024,OFF,MOLM (Fusion-ESM2),specificity_std,0.00707106781186545
2024,OFF,MOLM-ST (OneHot),affinity_mean,0.9315
2024,OFF,MOLM-ST (OneHot),affinity_std,0.0074330343736592405
2024,OFF,MOLM-ST (OneHot),specificity_mean,0.9269999999999999
2024,OFF,MOLM-ST (OneHot),specificity_std,0.007607562027351446
2024,OFF,MOLM-ST (OneHot),aff_mccs_mean,0.8583166898421875
2024,OFF,MOLM-ST (OneHot),aff_mccs_std,0.014658277449638686
2024,OFF,MOLM-ST (OneHot),spec_mccs_mean,0.8547638820017477
2024,OFF,MOLM-ST (OneHot),spec_mccs_std,0.014927574939241692
2024,OFF,MOLM-ST (OneHot),aff_aucs_mean,0.9782252106102071
2024,OFF,MOLM-ST (OneHot),aff_aucs_std,0.002951830946501905
2024,OFF,MOLM-ST (OneHot),spec_aucs_mean,0.978595
2024,OFF,MOLM-ST (OneHot),spec_aucs_std,0.0023476497556066886
2024,OFF,MOLM-ST (ESM2),affinity_mean,0.8859999999999999
2024,OFF,MOLM-ST (ESM2),affinity_std,0.016286497474902337
2024,OFF,MOLM-ST (ESM2),specificity_mean,0.8997499999999998
2024,OFF,MOLM-ST (ESM2),specificity_std,0.013095800853708801
2024,OFF,MOLM-ST (ESM2),aff_mccs_mean,0.7717750036207554
2024,OFF,MOLM-ST (ESM2),aff_mccs_std,0.026501825363093146
2024,OFF,MOLM-ST (ESM2),spec_mccs_mean,0.8021849341764666
2024,OFF,MOLM-ST (ESM2),spec_mccs_std,0.025607253793279296
2024,OFF,MOLM-ST (ESM2),aff_aucs_mean,0.9569435171357223
2024,OFF,MOLM-ST (ESM2),aff_aucs_std,0.003987205475095988
2024,OFF,MOLM-ST (ESM2),spec_aucs_mean,0.96248
2024,OFF,MOLM-ST (ESM2),spec_aucs_std,0.007010489239346957
2024,OFF,MOLM-ST (Fusion-ESM2),affinity_mean,0.93225
2024,OFF,MOLM-ST (Fusion-ESM2),affinity_std,0.014370107863199926
2024,OFF,MOLM-ST (Fusion-ESM2),specificity_mean,0.9295
2024,OFF,MOLM-ST (Fusion-ESM2),specificity_std,0.00792937576357685
2024,OFF,MOLM-ST (Fusion-ESM2),aff_mccs_mean,0.859430942209622
2024,OFF,MOLM-ST (Fusion-ESM2),aff_mccs_std,0.02759108266977836
2024,OFF,MOLM-ST (Fusion-ESM2),spec_mccs_mean,0.859618163732291
2024,OFF,MOLM-ST (Fusion-ESM2),spec_mccs_std,0.015244860853388094
2024,OFF,MOLM-ST (Fusion-ESM2),aff_aucs_mean,0.9770191150566541
2024,OFF,MOLM-ST (Fusion-ESM2),aff_aucs_std,0.003059226138430706
2024,OFF,MOLM-ST (Fusion-ESM2),spec_aucs_mean,0.9800600000000002
2024,OFF,MOLM-ST (Fusion-ESM2),spec_aucs_std,0.00243547223346931
42,ON,MOLM (OneHot),affinity_accs_mean,0.9327500000000001
42,ON,MOLM (OneHot),affinity_accs_std,0.00713267130884354
42,ON,MOLM (OneHot),specificity_accs_mean,0.9289999999999999
42,ON,MOLM (OneHot),specificity_accs_std,0.007802243267163611
42,ON,MOLM (OneHot),aff_aucs_mean,0.9713416795138278
42,ON,MOLM (OneHot),aff_aucs_std,0.005623432539362074
42,ON,MOLM (OneHot),spec_aucs_mean,0.9787512499999999
42,ON,MOLM (OneHot),spec_aucs_std,0.004310224762120902
42,ON,MOLM (OneHot),aff_aps_mean,0.9570033552692634
42,ON,MOLM (OneHot),aff_aps_std,0.014827156862905384
42,ON,MOLM (OneHot),spec_aps_mean,0.9790682995031782
42,ON,MOLM (OneHot),spec_aps_std,0.004387291105264822
42,ON,MOLM (OneHot),aff_mccs_mean,0.8601467423324664
42,ON,MOLM (OneHot),aff_mccs_std,0.011744009070440044
42,ON,MOLM (OneHot),spec_mccs_mean,0.8591091969577176
42,ON,MOLM (OneHot),spec_mccs_std,0.01590115852045421
42,ON,MOLM (OneHot),affinity_mean,0.9327500000000001
42,ON,MOLM (OneHot),affinity_std,0.00713267130884354
42,ON,MOLM (OneHot),specificity_mean,0.9289999999999999
42,ON,MOLM (OneHot),specificity_std,0.007802243267163611
42,ON,MOLM (ESM2),affinity_accs_mean,0.8924999999999998
42,ON,MOLM (ESM2),affinity_accs_std,0.0020916500663351843
42,ON,MOLM (ESM2),specificity_accs_mean,0.9065000000000001
42,ON,MOLM (ESM2),specificity_accs_std,0.004138236339311703
42,ON,MOLM (ESM2),aff_aucs_mean,0.9556123654828133
42,ON,MOLM (ESM2),aff_aucs_std,0.00388827724560757
42,ON,MOLM (ESM2),spec_aucs_mean,0.9598749999999999
42,ON,MOLM (ESM2),spec_aucs_std,0.003974076150503374
42,ON,MOLM (ESM2),aff_aps_mean,0.9275867089413203
42,ON,MOLM (ESM2),aff_aps_std,0.009946781072004184
42,ON,MOLM (ESM2),spec_aps_mean,0.9545449413869338
42,ON,MOLM (ESM2),spec_aps_std,0.009937998450952409
42,ON,MOLM (ESM2),aff_mccs_mean,0.7768503650504377
42,ON,MOLM (ESM2),aff_mccs_std,0.008774845303566484
42,ON,MOLM (ESM2),spec_mccs_mean,0.8136725329169432
42,ON,MOLM (ESM2),spec_mccs_std,0.007981705146311
42,ON,MOLM (ESM2),affinity_mean,0.8924999999999998
42,ON,MOLM (ESM2),affinity_std,0.0020916500663351843
42,ON,MOLM (ESM2),specificity_mean,0.9065000000000001
42,ON,MOLM (ESM2),specificity_std,0.004138236339311703
42,ON,MOLM (Fusion-ESM2),affinity_accs_mean,0.9377500000000001
42,ON,MOLM (Fusion-ESM2),affinity_accs_std,0.0060930288034769685
42,ON,MOLM (Fusion-ESM2),specificity_accs_mean,0.9272500000000001
42,ON,MOLM (Fusion-ESM2),specificity_accs_std,0.006773108592072049
42,ON,MOLM (Fusion-ESM2),aff_aucs_mean,0.9775495401348031
42,ON,MOLM (Fusion-ESM2),aff_aucs_std,0.0027081603287896134
42,ON,MOLM (Fusion-ESM2),spec_aucs_mean,0.97845125
42,ON,MOLM (Fusion-ESM2),spec_aucs_std,0.003541361408413434
42,ON,MOLM (Fusion-ESM2),aff_aps_mean,0.9680168762639418
42,ON,MOLM (Fusion-ESM2),aff_aps_std,0.005156786872642182
42,ON,MOLM (Fusion-ESM2),spec_aps_mean,0.9784425250279398
42,ON,MOLM (Fusion-ESM2),spec_aps_std,0.0034662721312844775
42,ON,MOLM (Fusion-ESM2),aff_mccs_mean,0.8684659428673955
42,ON,MOLM (Fusion-ESM2),aff_mccs_std,0.012526973263844925
42,ON,MOLM (Fusion-ESM2),spec_mccs_mean,0.8546897722398572
42,ON,MOLM (Fusion-ESM2),spec_mccs_std,0.013555260753346812
42,ON,MOLM (Fusion-ESM2),affinity_mean,0.9377500000000001
42,ON,MOLM (Fusion-ESM2),affinity_std,0.0060930288034769685
42,ON,MOLM (Fusion-ESM2),specificity_mean,0.9272500000000001
42,ON,MOLM (Fusion-ESM2),specificity_std,0.006773108592072049
42,ON,MOLM-ST (OneHot),affinity_mean,0.9365
42,ON,MOLM-ST (OneHot),affinity_std,0.004898979485566319
42,ON,MOLM-ST (OneHot),specificity_mean,0.9339999999999999
42,ON,MOLM-ST (OneHot),specificity_std,0.010105691465703857
42,ON,MOLM-ST (OneHot),aff_mccs_mean,0.8670724711286464
42,ON,MOLM-ST (OneHot),aff_mccs_std,0.008540951433252699
42,ON,MOLM-ST (OneHot),spec_mccs_mean,0.8680495864840543
42,ON,MOLM-ST (OneHot),spec_mccs_std,0.02024454681817331
42,ON,MOLM-ST (OneHot),aff_aucs_mean,0.9780738950874387
42,ON,MOLM-ST (OneHot),aff_aucs_std,0.002169651968093725
42,ON,MOLM-ST (OneHot),spec_aucs_mean,0.9798925
42,ON,MOLM-ST (OneHot),spec_aucs_std,0.0042667636300830845
42,ON,MOLM-ST (ESM2),affinity_mean,0.89175
42,ON,MOLM-ST (ESM2),affinity_std,0.0068282501418738305
42,ON,MOLM-ST (ESM2),specificity_mean,0.9022500000000001
42,ON,MOLM-ST (ESM2),specificity_std,0.009598176910226217
42,ON,MOLM-ST (ESM2),aff_mccs_mean,0.7788435094055026
42,ON,MOLM-ST (ESM2),aff_mccs_std,0.012884307397685715
42,ON,MOLM-ST (ESM2),spec_mccs_mean,0.80595476319466
42,ON,MOLM-ST (ESM2),spec_mccs_std,0.01733486268280279
42,ON,MOLM-ST (ESM2),aff_aucs_mean,0.9571274783958448
42,ON,MOLM-ST (ESM2),aff_aucs_std,0.004757760711608742
42,ON,MOLM-ST (ESM2),spec_aucs_mean,0.9631275
42,ON,MOLM-ST (ESM2),spec_aucs_std,0.0021253661449265127
42,ON,MOLM-ST (Fusion-ESM2),affinity_mean,0.9324999999999999
42,ON,MOLM-ST (Fusion-ESM2),affinity_std,0.007458216945088149
42,ON,MOLM-ST (Fusion-ESM2),specificity_mean,0.9252499999999999
42,ON,MOLM-ST (Fusion-ESM2),specificity_std,0.013905933985173391
42,ON,MOLM-ST (Fusion-ESM2),aff_mccs_mean,0.8594880198074186
42,ON,MOLM-ST (Fusion-ESM2),aff_mccs_std,0.013224113677233468
42,ON,MOLM-ST (Fusion-ESM2),spec_mccs_mean,0.8511990006746146
42,ON,MOLM-ST (Fusion-ESM2),spec_mccs_std,0.026792837365181586
42,ON,MOLM-ST (Fusion-ESM2),aff_aucs_mean,0.9768288472827782
42,ON,MOLM-ST (Fusion-ESM2),aff_aucs_std,0.0027367045459826076
42,ON,MOLM-ST (Fusion-ESM2),spec_aucs_mean,0.97881
42,ON,MOLM-ST (Fusion-ESM2),spec_aucs_std,0.0032942056136495237
123,ON,MOLM (OneHot),affinity_accs_mean,0.9289999999999999
123,ON,MOLM (OneHot),affinity_accs_std,0.01270826502713884
123,ON,MOLM (OneHot),specificity_accs_mean,0.924
123,ON,MOLM (OneHot),specificity_accs_std,0.00841872912024138
123,ON,MOLM (OneHot),aff_aucs_mean,0.9754216786046902
123,ON,MOLM (OneHot),aff_aucs_std,0.004636596624610069
123,ON,MOLM (OneHot),spec_aucs_mean,0.9783149999999999
123,ON,MOLM (OneHot),spec_aucs_std,0.0040522632565024525
123,ON,MOLM (OneHot),aff_aps_mean,0.9661114518831546
123,ON,MOLM (OneHot),aff_aps_std,0.009921020495197259
123,ON,MOLM (OneHot),spec_aps_mean,0.9776556582158508
123,ON,MOLM (OneHot),spec_aps_std,0.0037006097059949566
123,ON,MOLM (OneHot),aff_mccs_mean,0.8509843243499292
123,ON,MOLM (OneHot),aff_mccs_std,0.025734175899431767
123,ON,MOLM (OneHot),spec_mccs_mean,0.8497455610347846
123,ON,MOLM (OneHot),spec_mccs_std,0.01593978923432497
123,ON,MOLM (OneHot),affinity_mean,0.9289999999999999
123,ON,MOLM (OneHot),affinity_std,0.01270826502713884
123,ON,MOLM (OneHot),specificity_mean,0.924
123,ON,MOLM (OneHot),specificity_std,0.00841872912024138
123,ON,MOLM (ESM2),affinity_accs_mean,0.8885
123,ON,MOLM (ESM2),affinity_accs_std,0.01620956507744735
123,ON,MOLM (ESM2),specificity_accs_mean,0.908
123,ON,MOLM (ESM2),specificity_accs_std,0.008162413858657241
123,ON,MOLM (ESM2),aff_aucs_mean,0.9559931440247806
123,ON,MOLM (ESM2),aff_aucs_std,0.004216471860422378
123,ON,MOLM (ESM2),spec_aucs_mean,0.9621562499999999
123,ON,MOLM (ESM2),spec_aucs_std,0.0034011923460752
123,ON,MOLM (ESM2),aff_aps_mean,0.9276175871793116
123,ON,MOLM (ESM2),aff_aps_std,0.01366219819601886
123,ON,MOLM (ESM2),spec_aps_mean,0.9563258935503786
123,ON,MOLM (ESM2),spec_aps_std,0.009348801388975307
123,ON,MOLM (ESM2),aff_mccs_mean,0.7719817044426
123,ON,MOLM (ESM2),aff_mccs_std,0.02834537284278447
123,ON,MOLM (ESM2),spec_mccs_mean,0.8167421372713065
123,ON,MOLM (ESM2),spec_mccs_std,0.016167465669875376
123,ON,MOLM (ESM2),affinity_mean,0.8885
123,ON,MOLM (ESM2),affinity_std,0.01620956507744735
123,ON,MOLM (ESM2),specificity_mean,0.908
123,ON,MOLM (ESM2),specificity_std,0.008162413858657241
123,ON,MOLM (Fusion-ESM2),affinity_accs_mean,0.92675
123,ON,MOLM (Fusion-ESM2),affinity_accs_std,0.007850159234053779
123,ON,MOLM (Fusion-ESM2),specificity_accs_mean,0.9252500000000001
123,ON,MOLM (Fusion-ESM2),specificity_accs_std,0.012584712948653235
123,ON,MOLM (Fusion-ESM2),aff_aucs_mean,0.9770581637550091
123,ON,MOLM (Fusion-ESM2),aff_aucs_std,0.0033472981470257053
123,ON,MOLM (Fusion-ESM2),spec_aucs_mean,0.9783175
123,ON,MOLM (Fusion-ESM2),spec_aucs_std,0.002893768628449759
123,ON,MOLM (Fusion-ESM2),aff_aps_mean,0.9685678809449758
123,ON,MOLM (Fusion-ESM2),aff_aps_std,0.004872228364523388
123,ON,MOLM (Fusion-ESM2),spec_aps_mean,0.9781429335485269
123,ON,MOLM (Fusion-ESM2),spec_aps_std,0.0023642539793341548
123,ON,MOLM (Fusion-ESM2),aff_mccs_mean,0.8466688258432192
123,ON,MOLM (Fusion-ESM2),aff_mccs_std,0.018197123573810422
123,ON,MOLM (Fusion-ESM2),spec_mccs_mean,0.8520861043710471
123,ON,MOLM (Fusion-ESM2),spec_mccs_std,0.02335899121330119
123,ON,MOLM (Fusion-ESM2),affinity_mean,0.92675
123,ON,MOLM (Fusion-ESM2),affinity_std,0.007850159234053779
123,ON,MOLM (Fusion-ESM2),specificity_mean,0.9252500000000001
123,ON,MOLM (Fusion-ESM2),specificity_std,0.012584712948653235
123,ON,MOLM-ST (OneHot),affinity_mean,0.93725
123,ON,MOLM-ST (OneHot),affinity_std,0.008746427842267973
123,ON,MOLM-ST (OneHot),specificity_mean,0.9257500000000001
123,ON,MOLM-ST (OneHot),specificity_std,0.012539936203984432
123,ON,MOLM-ST (OneHot),aff_mccs_mean,0.8676781194857137
123,ON,MOLM-ST (OneHot),aff_mccs_std,0.018527755843011903
123,ON,MOLM-ST (OneHot),spec_mccs_mean,0.8534890104797762
123,ON,MOLM-ST (OneHot),spec_mccs_std,0.023320663827734137
123,ON,MOLM-ST (OneHot),aff_aucs_mean,0.9763000932434724
123,ON,MOLM-ST (OneHot),aff_aucs_std,0.0025444298745442
123,ON,MOLM-ST (OneHot),spec_aucs_mean,0.9781912500000001
123,ON,MOLM-ST (OneHot),spec_aucs_std,0.0028240003762393996
123,ON,MOLM-ST (ESM2),affinity_mean,0.8864999999999998
123,ON,MOLM-ST (ESM2),affinity_std,0.013883443376914812
123,ON,MOLM-ST (ESM2),specificity_mean,0.8967499999999999
123,ON,MOLM-ST (ESM2),specificity_std,0.012262748468430729
123,ON,MOLM-ST (ESM2),aff_mccs_mean,0.7646914025349327
123,ON,MOLM-ST (ESM2),aff_mccs_std,0.02986409479372889
123,ON,MOLM-ST (ESM2),spec_mccs_mean,0.796842278570937
123,ON,MOLM-ST (ESM2),spec_mccs_std,0.02181488738561914
123,ON,MOLM-ST (ESM2),aff_aucs_mean,0.9558308182604061
123,ON,MOLM-ST (ESM2),aff_aucs_std,0.0060191659772301735
123,ON,MOLM-ST (ESM2),spec_aucs_mean,0.96428875
123,ON,MOLM-ST (ESM2),spec_aucs_std,0.0026765748868656665
123,ON,MOLM-ST (Fusion-ESM2),affinity_mean,0.924
123,ON,MOLM-ST (Fusion-ESM2),affinity_std,0.009233092656309713
123,ON,MOLM-ST (Fusion-ESM2),specificity_mean,0.9275
123,ON,MOLM-ST (Fusion-ESM2),specificity_std,0.009082951062292477
123,ON,MOLM-ST (Fusion-ESM2),aff_mccs_mean,0.8430592445652234
123,ON,MOLM-ST (Fusion-ESM2),aff_mccs_std,0.016940413317544402
123,ON,MOLM-ST (Fusion-ESM2),spec_mccs_mean,0.8556102136715265
123,ON,MOLM-ST (Fusion-ESM2),spec_mccs_std,0.017558441554374225
123,ON,MOLM-ST (Fusion-ESM2),aff_aucs_mean,0.9770618284685559
123,ON,MOLM-ST (Fusion-ESM2),aff_aucs_std,0.003950356259033484
123,ON,MOLM-ST (Fusion-ESM2),spec_aucs_mean,0.9786299999999999
123,ON,MOLM-ST (Fusion-ESM2),spec_aucs_std,0.0025990695450487495
456,ON,MOLM (OneHot),affinity_accs_mean,0.92975
456,ON,MOLM (OneHot),affinity_accs_std,0.00856592084950593
456,ON,MOLM (OneHot),specificity_accs_mean,0.931
456,ON,MOLM (OneHot),specificity_accs_std,0.0056124860801609
456,ON,MOLM (OneHot),aff_aucs_mean,0.9745506867926927
456,ON,MOLM (OneHot),aff_aucs_std,0.003828986725163227
456,ON,MOLM (OneHot),spec_aucs_mean,0.9788762499999999
456,ON,MOLM (OneHot),spec_aucs_std,0.0014553908409771412
456,ON,MOLM (OneHot),aff_aps_mean,0.9602395986137138
456,ON,MOLM (OneHot),aff_aps_std,0.01619869875089697
456,ON,MOLM (OneHot),spec_aps_mean,0.9780769776665492
456,ON,MOLM (OneHot),spec_aps_std,0.002483384345184936
456,ON,MOLM (OneHot),aff_mccs_mean,0.8533640986506515
456,ON,MOLM (OneHot),aff_mccs_std,0.01496301513225862
456,ON,MOLM (OneHot),spec_mccs_mean,0.862651288033679
456,ON,MOLM (OneHot),spec_mccs_std,0.010852516170593548
456,ON,MOLM (OneHot),affinity_mean,0.92975
456,ON,MOLM (OneHot),affinity_std,0.00856592084950593
456,ON,MOLM (OneHot),specificity_mean,0.931
456,ON,MOLM (OneHot),specificity_std,0.0056124860801609
456,ON,MOLM (ESM2),affinity_accs_mean,0.88275
456,ON,MOLM (ESM2),affinity_accs_std,0.022240166366284234
456,ON,MOLM (ESM2),specificity_accs_mean,0.9035
456,ON,MOLM (ESM2),specificity_accs_std,0.003297726489568247
456,ON,MOLM (ESM2),aff_aucs_mean,0.9533290965827943
456,ON,MOLM (ESM2),aff_aucs_std,0.005812907724543247
456,ON,MOLM (ESM2),spec_aucs_mean,0.96147125
456,ON,MOLM (ESM2),spec_aucs_std,0.004296449478930233
456,ON,MOLM (ESM2),aff_aps_mean,0.9264230664890498
456,ON,MOLM (ESM2),aff_aps_std,0.010177285424200272
456,ON,MOLM (ESM2),spec_aps_mean,0.9610599843564505
456,ON,MOLM (ESM2),spec_aps_std,0.0057809603939501545
456,ON,MOLM (ESM2),aff_mccs_mean,0.7637202294224873
456,ON,MOLM (ESM2),aff_mccs_std,0.03428095331149836
456,ON,MOLM (ESM2),spec_mccs_mean,0.8090279195219736
456,ON,MOLM (ESM2),spec_mccs_std,0.005963334935310096
456,ON,MOLM (ESM2),affinity_mean,0.88275
456,ON,MOLM (ESM2),affinity_std,0.022240166366284234
456,ON,MOLM (ESM2),specificity_mean,0.9035
456,ON,MOLM (ESM2),specificity_std,0.003297726489568247
456,ON,MOLM (Fusion-ESM2),affinity_accs_mean,0.9335000000000001
456,ON,MOLM (Fusion-ESM2),affinity_accs_std,0.004898979485566332
456,ON,MOLM (Fusion-ESM2),specificity_accs_mean,0.9299999999999999
456,ON,MOLM (Fusion-ESM2),specificity_accs_std,0.0019364916731037102
456,ON,MOLM (Fusion-ESM2),aff_aucs_mean,0.9768414347143308
456,ON,MOLM (Fusion-ESM2),aff_aucs_std,0.0025321267455626394
456,ON,MOLM (Fusion-ESM2),spec_aucs_mean,0.9780775
456,ON,MOLM (Fusion-ESM2),spec_aucs_std,0.0009460906404779545
456,ON,MOLM (Fusion-ESM2),aff_aps_mean,0.9684317780554397
456,ON,MOLM (Fusion-ESM2),aff_aps_std,0.005803915884436466
456,ON,MOLM (Fusion-ESM2),spec_aps_mean,0.9774922066062441
456,ON,MOLM (Fusion-ESM2),spec_aps_std,0.003175552097546739
456,ON,MOLM (Fusion-ESM2),aff_mccs_mean,0.8602162133752497
456,ON,MOLM (Fusion-ESM2),aff_mccs_std,0.009775303796695974
456,ON,MOLM (Fusion-ESM2),spec_mccs_mean,0.8609160907300248
456,ON,MOLM (Fusion-ESM2),spec_mccs_std,0.004145903233950178
456,ON,MOLM (Fusion-ESM2),affinity_mean,0.9335000000000001
456,ON,MOLM (Fusion-ESM2),affinity_std,0.004898979485566332
456,ON,MOLM (Fusion-ESM2),specificity_mean,0.9299999999999999
456,ON,MOLM (Fusion-ESM2),specificity_std,0.0019364916731037102
456,ON,MOLM-ST (OneHot),affinity_mean,0.9355
456,ON,MOLM-ST (OneHot),affinity_std,0.005159941860137551
456,ON,MOLM-ST (OneHot),specificity_mean,0.9227500000000001
456,ON,MOLM-ST (OneHot),specificity_std,0.018714967272212918
456,ON,MOLM-ST (OneHot),aff_mccs_mean,0.8641591022632003
456,ON,MOLM-ST (OneHot),aff_mccs_std,0.009923896246688421
456,ON,MOLM-ST (OneHot),spec_mccs_mean,0.8486799548792415
456,ON,MOLM-ST (OneHot),spec_mccs_std,0.031876396568245084
456,ON,MOLM-ST (OneHot),aff_aucs_mean,0.9771806516006899
456,ON,MOLM-ST (OneHot),aff_aucs_std,0.002888715490313275
456,ON,MOLM-ST (OneHot),spec_aucs_mean,0.9767750000000002
456,ON,MOLM-ST (OneHot),spec_aucs_std,0.004388507719031599
456,ON,MOLM-ST (ESM2),affinity_mean,0.8905
456,ON,MOLM-ST (ESM2),affinity_std,0.012464950862317916
456,ON,MOLM-ST (ESM2),specificity_mean,0.9027500000000002
456,ON,MOLM-ST (ESM2),specificity_std,0.002150581316760655
456,ON,MOLM-ST (ESM2),aff_mccs_mean,0.7746668799382895
456,ON,MOLM-ST (ESM2),aff_mccs_std,0.02465053316615462
456,ON,MOLM-ST (ESM2),spec_mccs_mean,0.8074340886412303
456,ON,MOLM-ST (ESM2),spec_mccs_std,0.003501157809887049
456,ON,MOLM-ST (ESM2),aff_aucs_mean,0.9561197152179102
456,ON,MOLM-ST (ESM2),aff_aucs_std,0.004967607089284474
456,ON,MOLM-ST (ESM2),spec_aucs_mean,0.9635125
456,ON,MOLM-ST (ESM2),spec_aucs_std,0.0016352799836725463
456,ON,MOLM-ST (Fusion-ESM2),affinity_mean,0.93475
456,ON,MOLM-ST (Fusion-ESM2),affinity_std,0.003102418411497698
456,ON,MOLM-ST (Fusion-ESM2),specificity_mean,0.9187499999999998
456,ON,MOLM-ST (Fusion-ESM2),specificity_std,0.011989578808281802
456,ON,MOLM-ST (Fusion-ESM2),aff_mccs_mean,0.8635210573821179
456,ON,MOLM-ST (Fusion-ESM2),aff_mccs_std,0.007851590290585499
456,ON,MOLM-ST (Fusion-ESM2),spec_mccs_mean,0.8404989550565904
456,ON,MOLM-ST (Fusion-ESM2),spec_mccs_std,0.021605958203232
456,ON,MOLM-ST (Fusion-ESM2),aff_aucs_mean,0.9778913044263777
456,ON,MOLM-ST (Fusion-ESM2),aff_aucs_std,0.003538677551526469
456,ON,MOLM-ST (Fusion-ESM2),spec_aucs_mean,0.97780375
456,ON,MOLM-ST (Fusion-ESM2),spec_aucs_std,0.0016766158251072312
789,ON,MOLM (OneHot),affinity_accs_mean,0.924
789,ON,MOLM (OneHot),affinity_accs_std,0.010764525070805511
789,ON,MOLM (OneHot),specificity_accs_mean,0.9272499999999999
789,ON,MOLM (OneHot),specificity_accs_std,0.00860232526704262
789,ON,MOLM (OneHot),aff_aucs_mean,0.975518093570909
789,ON,MOLM (OneHot),aff_aucs_std,0.002570850688601707
789,ON,MOLM (OneHot),spec_aucs_mean,0.9788337500000001
789,ON,MOLM (OneHot),spec_aucs_std,0.0028987756035954294
789,ON,MOLM (OneHot),aff_aps_mean,0.9656913932458211
789,ON,MOLM (OneHot),aff_aps_std,0.002901905564654037
789,ON,MOLM (OneHot),spec_aps_mean,0.9796603055882784
789,ON,MOLM (OneHot),spec_aps_std,0.002621828282668266
789,ON,MOLM (OneHot),aff_mccs_mean,0.8442554852653414
789,ON,MOLM (OneHot),aff_mccs_std,0.019334412391129763
789,ON,MOLM (OneHot),spec_mccs_mean,0.8562038255446671
