seed,fold,feature,epoch,loss_total,loss_cls_aff,loss_cls_spec,acc_aff,acc_spec,aff_gap,spec_gap,grad_cosine_aff_spec,iso_aff_rho,iso_spec_rho,igg_aff_rho,igg_spec_rho
123,2,OneHot,5,0.2283604854345321,0.1033025315403938,0.0804449472576379,0.8790625,0.88375,1.4268995714187622,1.478948678970337,-0.0106173479650169,0.7892103487064118,0.5754210723659543,0.1333225643175125,0.3622801378412059
123,2,OneHot,6,0.2152377650141716,0.0979645633697509,0.0769154817610979,0.885625,0.885625,1.5336981868743895,1.59033239364624,0.0497100736759603,,,,
123,2,OneHot,7,0.2156132315099239,0.0978366086632013,0.0767943307012319,0.89125,0.8903125,1.5313725328445436,1.5960693216323854,0.057754832515493,,,,
123,2,OneHot,8,0.206831374168396,0.094091233164072,0.0742275292426347,0.8965625,0.8921875,1.6000083041191102,1.6498735570907592,0.0315664360532537,,,,
123,2,OneHot,9,0.1973317763209343,0.0904311251640319,0.0714493152499198,0.898125,0.9034375,1.653289487361908,1.6980909609794617,0.034803490685299,,,,
123,2,OneHot,10,0.1929250518977642,0.0905216046422719,0.0687778630852699,0.8990625,0.9053125,1.6582357931137084,1.7785505890846252,0.0432713959622196,0.7996070491188603,0.5762249718785153,0.1259427873388667,0.1311927625396309
123,2,OneHot,11,0.1831375141441822,0.0848850064724683,0.0666524557769298,0.9078125,0.9084375,1.7365200734138488,1.8458819532394408,0.0169408406503498,,,,
123,2,OneHot,12,0.1788697510957718,0.0855553494393825,0.0642399930208921,0.910625,0.9140625,1.7698579001426695,1.8562814235687253,0.0374855496664531,,,,
123,2,OneHot,13,0.1833612032234668,0.0843417197465896,0.0675081617757678,0.9078125,0.90375,1.7790013217926026,1.855442690849304,0.0271704467758536,,,,
123,2,OneHot,14,0.1750034084916114,0.0804126347228884,0.0649743107706308,0.9196875,0.9140625,1.8450636053085328,1.8742108392715453,0.0501016162906307,,,,
123,2,OneHot,15,0.1702575220167637,0.0795094982534647,0.0639439378678798,0.915,0.9075,1.8441202449798584,1.9119116282463076,0.0612628373038023,0.8664386951631047,0.6378492688413948,0.6871302235172041,0.3364956517549248
123,2,OneHot,16,0.1663206326961517,0.0791844926029443,0.0608576255664229,0.91625,0.915625,1.868320128917694,1.9246206617355344,0.0472076334990561,,,,
123,2,OneHot,17,0.1580293364822864,0.0757866654545068,0.0580731791630387,0.9221875,0.9175,1.9088059854507449,2.019702994823456,0.0266407000622712,,,,
123,2,OneHot,18,0.1671145147085189,0.0799265847355127,0.0619640669226646,0.916875,0.9190625,1.918846185207367,1.932784788608551,0.0567798637785017,,,,
123,2,OneHot,19,0.1600472272932529,0.0781449395418167,0.0573634206876158,0.9171875,0.9175,1.948201129436493,2.0994649267196657,0.0693264062143862,,,,
123,2,OneHot,20,0.1494459709525108,0.0736371244490146,0.054067516438663,0.92875,0.9296875,1.972435417175293,2.0951999592781068,0.0361604388081468,0.8554660667416575,0.6169778777652793,0.6317413479522035,0.2006000584196829
123,2,OneHot,21,0.1576868133246898,0.0755972117185592,0.0576973942667245,0.9240625,0.921875,1.8841120767593384,2.095385115146637,0.0375175905507057,,,,
123,2,OneHot,22,0.1549053254723549,0.0738736933097243,0.0571267680078744,0.92625,0.9240625,2.011555519104004,2.1244547462463377,0.0482356999861076,,,,
123,2,OneHot,23,0.1527226093411445,0.0760864850133657,0.0540371283516287,0.9203125,0.926875,1.9551462483406068,2.13338360786438,-0.010461122598499,,,,
123,2,OneHot,24,0.1524507090449333,0.0721732171252369,0.0570209110900759,0.93,0.923125,2.0498526668548585,2.120804545879364,-0.0090094071812927,,,,
123,2,OneHot,25,0.1462723709642887,0.0707159782201051,0.0546116540208458,0.930625,0.92125,2.0693317079544067,2.158319189548493,0.0370385129051283,0.8410618672665917,0.6487379077615298,0.3651773157674932,0.3988487014415603
123,3,ESM2,1,0.9035730409622192,0.2571306335926056,0.2037716194987297,0.60125,0.5290625,0.0188095965236425,0.0647574037965387,-0.0402855932712554,,,,
123,3,ESM2,2,0.780164589881897,0.2186348378658294,0.1836852702498436,0.5503125,0.5509375,0.0367743780370801,0.0943662670999765,0.0729155545309186,,,,
123,3,ESM2,3,0.6119001007080078,0.2112357249855995,0.1611129748821258,0.578125,0.6490625,0.0917580160312354,0.2792932678759098,0.0019625487178564,,,,
123,3,ESM2,4,0.4894120097160339,0.1944594672322273,0.140737999677658,0.6703125,0.7234375,0.2512558006495237,0.5014073514938354,0.1467902191844768,,,,
123,3,ESM2,5,0.4018943583965301,0.1752268821001052,0.1193523627519607,0.72125,0.7925,0.4225488337874412,0.7529600429534912,0.1627998100407421,0.7577262842144733,0.606029246344207,0.5850297925708853,0.5900430982700212
123,3,ESM2,6,0.350916633605957,0.1593809860944748,0.1056975536048412,0.7596875,0.831875,0.5902164036035538,1.0022588193416595,0.2313259241264313,,,,
123,3,ESM2,7,0.3251423141360283,0.1509567640721797,0.0986137823760509,0.785625,0.84875,0.7133948194980622,1.178707137107849,0.177776166270487,,,,
123,3,ESM2,8,0.3120711436867714,0.1454771190881729,0.0961385974287986,0.796875,0.8540625,0.7439898353815079,1.1983505439758302,0.2427366141229868,,,,
123,3,ESM2,9,0.3062900683283805,0.1449087865650654,0.093020002245903,0.7853125,0.870625,0.7915893435478211,1.2885900461673736,0.1974491512030363,,,,
123,3,ESM2,10,0.2874366408586502,0.1382033434510231,0.0874554768204689,0.8096875,0.87,0.8699945449829102,1.3389688730239868,0.1181828541308641,0.8292373453318336,0.6312260967379079,0.5524290195443402,0.6185844162020053
123,3,ESM2,11,0.2808844146132469,0.1353733564913272,0.0858802612870931,0.813125,0.8784375,0.8767119920253754,1.3691617894172667,0.1091225817427039,,,,
123,3,ESM2,12,0.2802536138892174,0.134960174113512,0.0867998452484607,0.8184375,0.8696875,0.8994198453426361,1.40776762008667,0.1913169204816222,,,,
123,3,ESM2,13,0.2681699612736702,0.1302979709208011,0.0821922390908002,0.8196875,0.885,0.9796873486042024,1.4195346665382385,0.0558442581142298,,,,
123,3,ESM2,14,0.2698954275250435,0.1309352923929691,0.0826828670501709,0.8278125,0.881875,1.0343749916553495,1.430819878578186,0.1670416211523115,,,,
123,3,ESM2,15,0.2640976276993751,0.1283687177300453,0.0815085832029581,0.82375,0.8840625,1.0549045348167418,1.4270993423461915,0.0987922851368784,0.8599595050618674,0.6313400824896889,0.6246048603245021,0.5593125315193908
123,3,ESM2,16,0.2625036841630935,0.1269020402431488,0.0818576031178236,0.8375,0.881875,1.0541756069660186,1.5259736585617063,0.1378810688923113,,,,
123,3,ESM2,17,0.2557154774665832,0.1264739874005317,0.0787970482558012,0.82875,0.88625,1.0458988523483277,1.5196956944465638,0.1664821422006935,,,,
123,3,ESM2,18,0.2501058009266853,0.1191707246005535,0.0798839066177606,0.8484375,0.885625,1.148366731405258,1.6051338052749633,0.1291598780825734,,,,
123,3,ESM2,19,0.2436332255601883,0.1183734925091266,0.077189595028758,0.853125,0.8934375,1.1624453485012054,1.6236970734596252,0.0957055469672195,,,,
123,3,ESM2,20,0.2464694613218307,0.1173183403909206,0.0794739962369203,0.841875,0.89,1.231040053367615,1.5814747786521912,0.0995138597139157,0.8820307461567305,0.6412148481439821,0.7126756053663625,0.6562881458564728
123,3,ESM2,21,0.240588030219078,0.1153458246588707,0.0792940524220466,0.85125,0.886875,1.2534648823738097,1.5344600796699523,0.2035871568880975,,,,
123,3,ESM2,22,0.2393628898262977,0.1139251844584941,0.0794720831513404,0.85375,0.8809375,1.211151920557022,1.560825469493866,0.0690680540353059,,,,
123,3,ESM2,23,0.2348482185602188,0.113877045661211,0.0757660407572984,0.8578125,0.893125,1.2365967762470245,1.6138833355903626,0.1225962916761636,,,,
123,3,ESM2,24,0.2348665280640125,0.1137821234762668,0.0771149376779794,0.8540625,0.88875,1.3039472150802611,1.5848275232315063,0.1836177278682589,,,,
123,3,ESM2,25,0.2327386060357094,0.1126208597421646,0.0749432305246591,0.86625,0.89875,1.295814001560211,1.635878734588623,0.0304999298602342,0.8936812898387703,0.6366674165729285,0.6281731041383528,0.5942594293281552
123,3,Fusion-ESM2,1,0.7685032373666764,0.2273928248882293,0.1863985395431518,0.541875,0.5684375,0.0933740322850644,0.1319422187656164,0.0203476087562739,,,,
123,3,Fusion-ESM2,2,0.4393302947282791,0.1715040278434753,0.1357067869603634,0.731875,0.740625,0.4600236615538597,0.605879385471344,0.0660616056807339,,,,
123,3,Fusion-ESM2,3,0.2922004720568656,0.1314839288592338,0.0995438607037067,0.82875,0.8459375,0.8708421087265015,1.0029144310951232,0.0459567525703459,,,,
123,3,Fusion-ESM2,4,0.2564042702317238,0.1185523563623428,0.0874815391749143,0.860625,0.8715625,1.048822261095047,1.276544179916382,0.1015477883955463,,,,
123,3,Fusion-ESM2,5,0.2432643219828605,0.1071333183348178,0.0883098292350769,0.8728125,0.8675,1.209932178258896,1.3035721802711486,0.077562128980644,0.8233580802399701,0.6148061492313462,0.3693132347335474,0.6318820756930433
123,3,Fusion-ESM2,6,0.2244247506558895,0.1022077470272779,0.0793825975805521,0.8825,0.8896875,1.3016781675815583,1.4448390316963196,0.0409084251883905,,,,
123,3,Fusion-ESM2,7,0.212857469022274,0.1004049878567457,0.0746577841043472,0.885625,0.8971875,1.415861382484436,1.5868042731285097,0.0454258787678554,,,,
123,3,Fusion-ESM2,8,0.2068922559916973,0.0931497828662395,0.0751424522697925,0.89375,0.8971875,1.5555965614318847,1.5849531650543214,0.0464820151354069,,,,
123,3,Fusion-ESM2,9,0.1951728507876396,0.0910481064021587,0.0706174635142087,0.901875,0.9053125,1.60879207611084,1.6794209361076355,0.0875870847888291,,,,
123,3,Fusion-ESM2,10,0.1887123903632164,0.0891334261000156,0.0679932983964681,0.8975,0.908125,1.6301747965812683,1.736877489089966,0.0298685332946479,0.8246419197600301,0.6451083614548182,0.3436056599837594,0.6360173234615977
123,3,Fusion-ESM2,11,0.1840825462341308,0.0866785223037004,0.0661311817914247,0.904375,0.9103125,1.6490737080574036,1.8063189125061037,0.0491071396088227,,,,
123,3,Fusion-ESM2,12,0.1816529655456543,0.08593629270792,0.0660360424220562,0.8996875,0.9084375,1.6856877207756042,1.840064148902893,0.0736183447903022,,,,
123,3,Fusion-ESM2,13,0.1847197172045707,0.0852218299359083,0.0684613346308469,0.90875,0.89875,1.776446478366852,1.7319001841545103,0.0010955373942852,,,,
123,3,Fusion-ESM2,14,0.1729972486197948,0.0821556611359119,0.0628350023180246,0.9121875,0.9171875,1.8482209706306456,1.8868643355369568,0.0197105025313794,,,,
123,3,Fusion-ESM2,15,0.1749225115776062,0.0795812010020017,0.0673581739515066,0.9109375,0.9065625,1.7833283758163452,1.7842590951919557,0.0533838263805955,0.8340007499062618,0.6605804274465692,0.2761334133218553,0.7376146853047111
123,3,Fusion-ESM2,16,0.1670836666226387,0.0803011339902877,0.0596170648187398,0.9159375,0.91875,1.850135507583618,1.996786053180695,0.0693025466913241,,,,
123,3,Fusion-ESM2,17,0.1671175476908683,0.0793699569255113,0.0609007088840007,0.915,0.9221875,1.9497393488883967,1.9769739842414853,0.0935076353303156,,,,
123,3,Fusion-ESM2,18,0.1596722292900085,0.0764650139957666,0.0591250500455498,0.916875,0.9178125,1.912957317829132,2.0099500036239624,0.0640835781674832,,,,
123,3,Fusion-ESM2,19,0.1601436202228069,0.0766620594263076,0.0597424625605344,0.91875,0.918125,1.992483518123627,1.9896142339706424,0.0542359170317649,,,,
123,3,Fusion-ESM2,20,0.1605656550824642,0.0768266087770462,0.0600390444695949,0.916875,0.9109375,1.963871705532074,2.004101343154907,0.008745491872105,0.8307791526059244,0.6796100487439071,0.3858569105977643,0.7985082357789157
123,3,Fusion-ESM2,21,0.1583952231705188,0.0767068600654602,0.0583935233205556,0.9153125,0.92,1.995670654773712,2.0170305442810057,0.0333062961231917,,,,
123,3,Fusion-ESM2,22,0.1585056655108928,0.0751112947613,0.0598383745551109,0.9165625,0.916875,2.0061437940597533,2.076531128883362,0.0143842743616551,,,,
123,3,Fusion-ESM2,23,0.1692781928181648,0.0807291141897439,0.0629903922975063,0.9115625,0.9084375,1.971690320968628,1.959657542705536,0.0951155193522572,,,,
123,3,Fusion-ESM2,24,0.1567820434272289,0.0765554521232843,0.0569388464465737,0.91125,0.923125,1.9589334869384765,2.0282071805000306,0.0718905735411681,,,,
123,3,Fusion-ESM2,25,0.1583155134320259,0.0740112927556038,0.0596687475219368,0.9215625,0.91625,1.9878544974327088,2.084104373455048,-0.0056954643316566,0.8470671166104239,0.6623202099737534,0.4364610955941924,0.6766400515409272
123,3,OneHot,1,0.832193011045456,0.2324066141247749,0.2329637399315834,0.50125,0.5728125,0.0817338173091411,0.1693270999193191,-0.0176068638695869,,,,
123,3,OneHot,2,0.4950443470478058,0.182978268712759,0.1476425705850124,0.6796875,0.72,0.4318237292766571,0.5367890858650207,0.0374132833158364,,,,
123,3,OneHot,3,0.3084830802679061,0.1275184652209282,0.1086073966324329,0.830625,0.831875,0.9601179397106172,0.9715058279037476,0.0523327506333589,,,,
123,3,OneHot,4,0.2580706813931465,0.1113877280056476,0.0929983893036842,0.8628125,0.863125,1.1702141106128692,1.2127766799926758,0.0831894050352275,,,,
123,3,OneHot,5,0.2324865221977234,0.1001388148963451,0.0877091811597347,0.88125,0.871875,1.3466123580932616,1.2706273221969604,0.0732059019897133,0.8645069366329209,0.6085669291338583,0.602789915189824,0.4663099983717043
123,3,OneHot,6,0.2217875835299491,0.0980963441729545,0.080990627631545,0.8840625,0.8865625,1.434908893108368,1.4136544561386108,0.0657975166942924,,,,
123,3,OneHot,7,0.2077763441205024,0.0936227443814277,0.076622095182538,0.8940625,0.9,1.4998556280136108,1.479213173389435,0.0436160641815513,,,,
123,3,OneHot,8,0.1966451704502105,0.0895663698762655,0.0724940647929906,0.8984375,0.9015625,1.6069635605812074,1.562563977241516,0.0283750492407125,,,,
123,3,OneHot,9,0.1966982066631317,0.0876294448971748,0.0742258734256029,0.9040625,0.8921875,1.6296039724349975,1.605759184360504,0.0448599943541921,,,,
123,3,OneHot,10,0.1895132137835025,0.0869884972274303,0.0691831044107675,0.906875,0.9053125,1.6949010324478149,1.661031312942505,0.009128657025285,0.8591076115485565,0.6322519685039371,0.4602223555364255,0.5551772837508362
123,3,OneHot,11,0.1818473632633686,0.0843889042735099,0.0672604013234376,0.9090625,0.90875,1.738579032421112,1.72729656457901,0.0455355976801365,,,,
123,3,OneHot,12,0.1808605009317398,0.0835574202984571,0.0660500905662775,0.9153125,0.9128125,1.772966763973236,1.8234437465667723,0.0074872380122542,,,,
123,3,OneHot,13,0.168181582391262,0.0771162565797567,0.0640486299619078,0.9184375,0.91625,1.8117588210105893,1.7930734848976135,0.0112981734238564,,,,
123,3,OneHot,14,0.170476476252079,0.0786254820972681,0.0635842668637633,0.921875,0.9146875,1.8699665808677672,1.864723243713379,0.0491095245582982,,,,
123,3,OneHot,15,0.1671573369204998,0.0783050086349248,0.0617509906738996,0.9146875,0.9125,1.887403085231781,1.8517251682281493,0.037144506201148,0.8534323209598801,0.6162279715035621,0.318060278134601,0.4345253488565403
123,3,OneHot,16,0.1749984948337078,0.0833848316222429,0.0635974494367837,0.90875,0.9175,1.843489830493927,1.9142090916633605,0.0600712388008832,,,,
123,3,OneHot,17,0.1652292455732822,0.0818535327911376,0.0579473223537206,0.9128125,0.92375,1.8478727650642397,1.9342494583129883,-0.0001577163580805,,,,
123,3,OneHot,18,0.1539190793037414,0.073194233700633,0.0575723458826541,0.9271875,0.9215625,1.9721475148200989,1.9968757581710816,0.0242094526952132,,,,
123,3,OneHot,19,0.1550914786756038,0.0734098161384463,0.0583101733773946,0.9290625,0.92125,1.972311918735504,2.0613579678535463,0.0362912058387883,,,,
123,3,OneHot,20,0.15768674492836,0.0772389198839664,0.0575242801383137,0.9221875,0.9184375,1.956894612312317,2.0531593441963194,0.0411154357343912,0.8729118860142483,0.6490798650168729,0.482686072273622,0.5383119595183004
123,3,OneHot,21,0.1494964988529682,0.0707010374963283,0.056329102218151,0.9271875,0.926875,1.981947066783905,2.033746316432953,-0.0162177533004432,,,,
123,3,OneHot,22,0.1456316627562046,0.0702238841354847,0.0545025090128183,0.9284375,0.9259375,2.0234286475181578,2.087449703216553,0.0396992401778698,,,,
123,3,OneHot,23,0.1494702614843845,0.0733783834427595,0.0543914534896612,0.92625,0.9278125,2.000494718551636,2.1065432119369505,-0.0142756367009133,,,,
123,3,OneHot,24,0.1483604972064495,0.071443016603589,0.0554492723941803,0.925,0.923125,1.9976611828804016,2.0933420968055727,0.0513579819444567,,,,
123,3,OneHot,25,0.1451467064023018,0.0710639952868223,0.0536852454021573,0.925,0.923125,2.0158206272125243,2.08412478685379,0.0210203202906996,0.8657907761529808,0.6433685789276341,0.3363880759057432,0.4231736883154103
123,4,ESM2,1,0.9501522719860076,0.2756111314892769,0.1916421666741371,0.5828125,0.4978125,-0.0066828566789627,-0.0046375844813883,-0.0231678659191675,,,,
123,4,ESM2,2,0.8295292985439301,0.2251126369833946,0.1815233767032623,0.5796875,0.511875,0.0246415670216083,0.0221848730370402,-0.0461958154989406,,,,
123,4,ESM2,3,0.7449563813209533,0.2217041093111038,0.1723270863294601,0.5625,0.5815625,0.0246507559716701,0.0924357687681913,0.0338396948529407,,,,
123,4,ESM2,4,0.5681591087579727,0.205637294948101,0.1534494802355766,0.6315625,0.6825,0.1503827584534883,0.2930299554765224,0.0755321994144469,,,,
123,4,ESM2,5,0.4420545071363449,0.1853679716587066,0.1319651862978935,0.6934375,0.755625,0.3819648891687393,0.5413560020923615,0.2431746664387174,0.7666471691038621,0.5961844769403826,0.6083044738112297,0.6570178954626883
123,4,ESM2,6,0.3765516573190689,0.1678139868378639,0.1138186077773571,0.7575,0.8153125,0.5492038118839264,0.8005922031402588,0.148922949489206,,,,
123,4,ESM2,7,0.3508630263805389,0.1545891851186752,0.109099258929491,0.774375,0.8315625,0.7087831634283066,0.8850972783565522,0.1390217617340386,,,,
123,4,ESM2,8,0.3172486153244972,0.146241934299469,0.0992721985280513,0.79,0.8565625,0.8181023395061493,1.023445417881012,0.1971309639513492,,,,
123,4,ESM2,9,0.3032629591226577,0.1392375315725803,0.0959931120276451,0.8159375,0.8621875,0.9322839117050172,1.077733370065689,0.0908691231370903,,,,
123,4,ESM2,10,0.2928599572181701,0.1349935287237167,0.0927963563799858,0.81875,0.8625,0.9715611159801484,1.1657820081710817,0.0640573253855109,0.8656467941507312,0.6381192350956131,0.6473118664126429,0.6729913035098497
123,4,ESM2,11,0.2859198305010795,0.1327401411533355,0.0911977408081293,0.8190625,0.8721875,1.003261967897415,1.220289945602417,0.0794877095706761,,,,
123,4,ESM2,12,0.2756398984789848,0.1302990517020225,0.0873155641555786,0.8228125,0.8746875,1.0400820004940032,1.256989973783493,0.0504454922117292,,,,
123,4,ESM2,13,0.2667922595143318,0.125293893367052,0.0858568137139082,0.836875,0.88125,1.0755232346057892,1.3412787961959838,0.015913036102429,,,,
123,4,ESM2,14,0.259648759663105,0.1234032109379768,0.0834890896081924,0.840625,0.878125,1.1602706336975095,1.357298605442047,0.1936777780205011,,,,
123,4,ESM2,15,0.2570384263992309,0.1216331684589386,0.0836054407060146,0.8421875,0.88125,1.1653967797756195,1.3694269180297851,0.1233403660589829,0.8883839520059993,0.6312800899887515,0.6824266293989464,0.6747751358805987
123,4,ESM2,16,0.2516027241945267,0.1208376240730285,0.0815765409916639,0.8434375,0.885625,1.1613375079631805,1.4071260571479798,0.1192062438093125,,,,
123,4,ESM2,17,0.2569172090291977,0.1207550130784511,0.0837765775620937,0.8434375,0.881875,1.1412747740745544,1.4262541270256042,0.1120693605393171,,,,
123,4,ESM2,18,0.2532585901021957,0.1173466810584068,0.0849372125416994,0.8503125,0.8803125,1.2503218579292297,1.4164762961864472,0.111508115758188,,,,
123,4,ESM2,19,0.2517315605282783,0.1201381480693817,0.0821299352496862,0.85125,0.880625,1.1893942034244538,1.3934300327301026,0.1539406100660562,,,,
123,4,ESM2,20,0.2449243041872978,0.1156468680500984,0.0824696392565965,0.85125,0.88625,1.2602059245109558,1.4331238865852356,0.1801897182874381,0.8858882639670043,0.6347416572928385,0.6941856146945907,0.6743697194327013
123,4,ESM2,21,0.2410015869140625,0.1156310442090034,0.0798784068226814,0.851875,0.8815625,1.2654896593093872,1.465999104976654,0.126048222426325,,,,
123,4,ESM2,22,0.2335643026232719,0.1074352440983057,0.0802879395335912,0.8678125,0.8890625,1.4017631578445435,1.5070041704177857,0.079914907773491,,,,
123,4,ESM2,23,0.2387681481242179,0.1121776366233825,0.0791361771523952,0.8553125,0.88875,1.337648777961731,1.582229161262512,0.0740905876085162,,,,
123,4,ESM2,24,0.231297707259655,0.1079862101376056,0.0785055875778198,0.8615625,0.8834375,1.3333964693546294,1.5129636430740356,0.1121820309758186,,,,
123,4,ESM2,25,0.2342611917853355,0.1080769827961921,0.0811333528906106,0.868125,0.8859375,1.3670959019660949,1.5290146899223327,0.0975582552701234,0.9031901012373454,0.6372553430821147,0.6992946910644223,0.6864511295800468
123,4,Fusion-ESM2,1,0.7842349112033844,0.2529446652531624,0.1867167630791664,0.4853125,0.578125,0.0864901955425739,0.1668725140020251,0.0437051214405801,,,,
123,4,Fusion-ESM2,2,0.4099885541200638,0.1707821740210056,0.1245753042399883,0.7059375,0.779375,0.5429593886435032,0.7479492646455764,0.0451864204416051,,,,
123,4,Fusion-ESM2,3,0.2953961551189422,0.1333239834010601,0.0975989499688148,0.81875,0.8534375,0.9270098698139192,1.0902280628681182,0.0235667875804938,,,,
123,4,Fusion-ESM2,4,0.255612016916275,0.1149471768736839,0.0885734255611896,0.8553125,0.8684375,1.1958575463294985,1.2438950729370115,-0.0154580559395253,,,,
123,4,Fusion-ESM2,5,0.2429923465847969,0.1125879371166229,0.0832591734081506,0.851875,0.8828125,1.3080579590797423,1.361393376588821,0.0961242308339569,0.8714360704911887,0.5854578177727784,0.6666128215875626,0.6571800620418473
123,4,Fusion-ESM2,6,0.2218949338793754,0.1026484172046184,0.0784157690405845,0.8753125,0.8890625,1.474744918346405,1.4518961715698242,0.0612134673446416,,,,
123,4,Fusion-ESM2,7,0.218625176846981,0.0972109732031822,0.0798415859043598,0.890625,0.89,1.5537033939361573,1.47051212310791,0.074480559527874,,,,
123,4,Fusion-ESM2,8,0.2034681823849678,0.0932729789614677,0.0730193320661783,0.8934375,0.9021875,1.6077689743041992,1.551065661907196,-0.0096483271336182,,,,
123,4,Fusion-ESM2,9,0.1881650538742542,0.0880524659901857,0.0680719254165887,0.899375,0.9078125,1.7186016345024109,1.642197117805481,0.0402206645347178,,,,
123,4,Fusion-ESM2,10,0.193553187251091,0.0874387734383344,0.0720693282037973,0.9040625,0.89625,1.7440904211997983,1.604163248538971,0.029827936310321,0.8837825271841021,0.6468721409823773,0.7541158914772195,0.6947216251171556
123,4,Fusion-ESM2,11,0.1834138134121894,0.0855527111887931,0.0675944010913372,0.903125,0.9109375,1.8620617008209228,1.6897053408622742,0.0662990866973996,,,,
123,4,Fusion-ESM2,12,0.1815385183691978,0.0806912090629339,0.0706983393430709,0.9103125,0.903125,1.8417169427871705,1.681392948627472,0.0439317215024493,,,,
123,4,Fusion-ESM2,13,0.1832355371117592,0.0868591745197773,0.0666399933397769,0.9034375,0.903125,1.7996131205558776,1.721166582107544,0.0207453709095716,,,,
123,4,Fusion-ESM2,14,0.1759837585687637,0.0816123665124178,0.0660602583736181,0.9178125,0.9075,1.9598479676246645,1.7414007377624512,0.0683678313053678,,,,
123,4,Fusion-ESM2,15,0.1706865841150283,0.0762326334416866,0.067268793657422,0.915,0.906875,1.9732063293457032,1.8183154940605164,0.0448277162970043,0.8807889013873266,0.6751346081739783,0.4900658492522677,0.7637235045493103
123,4,Fusion-ESM2,16,0.1662007282674312,0.0763225046545267,0.0632592674344778,0.9146875,0.910625,2.0031364870071413,1.8175232481956485,0.053113525789231,,,,
123,4,Fusion-ESM2,17,0.1653681875765323,0.0785317788273096,0.0608728008717298,0.9196875,0.9134375,2.035570240020752,1.8938014388084408,0.0723482602275908,,,,
123,4,Fusion-ESM2,18,0.1580524680018425,0.0739428254961967,0.0603679252415895,0.92375,0.9178125,2.100608546733856,1.9065986776351929,0.0548168030846864,,,,
123,4,Fusion-ESM2,19,0.1600149576365947,0.0754167108982801,0.0605715714395046,0.921875,0.9171875,2.1041565990448,1.8772338390350345,0.0205446573521476,,,,
123,4,Fusion-ESM2,20,0.1527826125919819,0.0734831447154283,0.0581049087271094,0.9196875,0.920625,2.0386930465698243,1.9282398223876955,0.0148013302497565,0.8718920134983128,0.6681634795650544,0.5324792927669022,0.7094787838206248
123,4,Fusion-ESM2,21,0.1551209938526153,0.0726122697815299,0.0598811415210366,0.9240625,0.91625,2.13491450548172,1.937822952270508,0.0152085558837279,,,,
123,4,Fusion-ESM2,22,0.1505114564299583,0.070276123508811,0.0578656914085149,0.925,0.9221875,2.146687631607056,1.9896111154556275,-0.0035385044722352,,,,
123,4,Fusion-ESM2,23,0.1554984547197818,0.0750410754233598,0.0585177613422274,0.9234375,0.918125,2.108588037490845,2.0178368139266967,0.0393299486627802,,,,
123,4,Fusion-ESM2,24,0.1472109769284725,0.0691818241029977,0.0571450836211442,0.9253125,0.9175,2.143276782035828,1.9769198441505431,0.0535653931368142,,,,
123,4,Fusion-ESM2,25,0.1490431152284145,0.0710885211452841,0.0571293802186846,0.9265625,0.919375,2.1333655953407287,2.023356761932373,0.0315162440761923,0.8842804649418824,0.657856767904012,0.4508962637502249,0.4513095897994968
123,4,OneHot,1,0.7458785283565521,0.2514275738596916,0.1676984876394271,0.469375,0.595625,0.0473144393414258,0.1568902499601245,0.0293565538711845,,,,
123,4,OneHot,2,0.4282321500778198,0.1763287097215652,0.1325528380274772,0.6975,0.7596875,0.4448841565847397,0.5009638428688049,0.0669104745611548,,,,
123,4,OneHot,3,0.3042771339416504,0.1301938550174236,0.1095322783291339,0.8265625,0.8284375,0.892188241481781,0.748728621006012,0.0188267311733216,,,,
123,4,OneHot,4,0.2672916489839554,0.1168742901086807,0.0978095158934593,0.8621875,0.859375,1.0579072654247283,0.9140959465503692,0.0337973800860345,,,,
123,4,OneHot,5,0.2464646914601326,0.1073690301179885,0.0923108151555061,0.869375,0.8725,1.2121759748458862,1.038319083452225,0.0539423315506428,0.8148391451068617,0.5919250093738283,0.5472388467241938,0.4167681084386299
123,4,OneHot,6,0.2287910920381546,0.0990018950402736,0.0867995942384004,0.894375,0.881875,1.2727378726005554,1.177322363853455,0.0322536472976207,,,,
123,4,OneHot,7,0.2094479271769523,0.0959327310323715,0.0786077316105365,0.8934375,0.8978125,1.399152355194092,1.2546710634231568,0.0302641408843919,,,,
123,4,OneHot,8,0.2057159906625747,0.0941413451731205,0.0760211510956287,0.8978125,0.9025,1.4372889113426208,1.3950485968589783,0.0051661211973987,,,,
123,4,OneHot,9,0.1901469038426876,0.0877981878817081,0.0714937697350978,0.90375,0.9065625,1.539337086677551,1.4318004608154298,0.0639501606475096,,,,
123,4,OneHot,10,0.199016900062561,0.0911356078833341,0.073229598775506,0.8996875,0.9009375,1.56325932264328,1.4896793270111084,0.0086307965405285,0.8370963629546307,0.6150581177352832,0.5884358434841064,0.2512771144068704
123,4,OneHot,11,0.1867077980935573,0.0864073409885168,0.0694373579323291,0.9065625,0.91125,1.6037515997886658,1.5694197988510132,0.072583068870008,,,,
123,4,OneHot,12,0.17829236343503,0.0846980898082256,0.0654444348812103,0.910625,0.9096875,1.6746150946617129,1.6594596791267395,0.0164696576679125,,,,
123,4,OneHot,13,0.177228328436613,0.0816744682192802,0.0662321930378675,0.916875,0.914375,1.691854832172394,1.7035892391204834,0.001561243426986,,,,
